schoolID,phoneNum,name,type,level,language,boardID,city,postCode
689807,416-393-5393,St Kateri Tekakwitha Catholic School,Catholic,Elementary,English,B67059,Toronto,M2J4C5
816760,416-393-5300,St Kevin Catholic School,Catholic,Elementary,English,B67059,Scarborough,M1R3J6
817287,416-393-5264,St Lawrence Catholic School,Catholic,Elementary,English,B67059,Toronto,M1P2P9
818194,416-393-5333,St Leo Catholic School,Catholic,Elementary,English,B67059,Toronto,M8V1P1
819239,416-393-5331,St Louis Catholic School,Catholic,Elementary,English,B67059,Toronto,M8Y2Z7
820610,416-393-5370,St Luigi Catholic School,Catholic,Elementary,English,B67059,Toronto,M6P3P8
820903,416-393-5336,St Malachy Catholic School,Catholic,Elementary,English,B67059,Toronto,M1E3Y3
821055,416-393-5311,St Marcellus Catholic School,Catholic,Elementary,English,B67059,Toronto,M9R3H2
821578,416-393-5249,St Margaret Catholic School,Catholic,Elementary,English,B67059,Toronto,M5M2X1
689998,416-393-5381,St Marguerite Bourgeoys Catholic Catholic School,Catholic,Elementary,English,B67059,Toronto,M1V1H6
822353,416-393-5260,St Maria Goretti Catholic School,Catholic,Elementary,English,B67059,Toronto,M1K3N8
822876,416-393-5332,St Mark Catholic School,Catholic,Elementary,English,B67059,Toronto,M8Y1T4
823597,416-393-5344,St Martha Catholic School,Catholic,Elementary,English,B67059,Toronto,M3L1Y5
802247,416-397-6536,St Martin Catholic School (St.Martin),Catholic,Secondary,English,B67059,Toronto,M4X1C5
852549,416-397-6536,St Martin Catholic School(OL of Lourdes,Catholic,Elementary,English,B67059,Toronto,M2H3B9
824305,416-393-5286,St Martin De Porres Catholic School,Catholic,Elementary,English,B67059,Toronto,M1E3E1
689831,416-393-5528,St Mary Catholic Academy Secondary School,Catholic,Secondary,English,B67059,Toronto,M6H1J6
830933,416-393-5205,St Mary Catholic School,Catholic,Elementary,English,B67059,Toronto,M6H1M4
827290,416-393-5228,St Mary of the Angels Catholic School,Catholic,Elementary,English,B67059,Toronto,M6H4C7
832367,416-393-5240,St Matthew Catholic School,Catholic,Elementary,English,B67059,Toronto,M6N2B5
832219,416-393-5357,St Matthias Catholic School,Catholic,Elementary,English,B67059,Toronto,M2J2S8
832405,416-393-5379,St Maurice Catholic School,Catholic,Elementary,English,B67059,Toronto,M9R1T7
834491,416-393-5387,St Michael Catholic School,Catholic,Elementary,English,B67059,Toronto,M5A4B2
835200,416-393-5518,St Michael's Choir (Jr) School,Catholic,Elementary,English,B67059,Toronto,M5B1X2
834718,416-393-5518,St Michael's Choir (Sr) School,Catholic,Secondary,English,B67059,Toronto,M5B1X2
835480,416-393-5224,St Monica Catholic School,Catholic,Elementary,English,B67059,Toronto,M4P1T4
733024,416-393-5538,St Mother Teresa Catholic Academy Secondary School,Catholic,Secondary,English,B67059,Toronto,M1B3G5
836133,416-393-5308,St Nicholas Catholic School,Catholic,Elementary,English,B67059,Toronto,M1J2P7
836435,416-393-5355,St Nicholas of Bari Catholic School,Catholic,Elementary,English,B67059,Toronto,M6E1R6
836524,416-393-5309,St Norbert Catholic School,Catholic,Elementary,English,B67059,Toronto,M3K1R6
685550,416-393-5555,St Oscar Romero Catholic Secondary School,Catholic,Secondary,English,B67059,Toronto,M6L2H4
836656,416-393-5283,St Paschal Baylon Catholic School,Catholic,Elementary,English,B67059,Toronto,M2M1X6
838268,416-393-5546,St Patrick Catholic Secondary School,Catholic,Secondary,English,B67059,Toronto,M4J1G3
842540,416-393-5204,St Paul Catholic School,Catholic,Elementary,English,B67059,Toronto,M5A3E5
751405,416-393-5374,St Paul VI Catholic School,Catholic,Elementary,English,B67059,Toronto,M6N2X5
846660,416-393-5237,St Pius X Catholic School,Catholic,Elementary,English,B67059,Toronto,M6S3Y3
848220,416-393-5285,St Raphael Catholic School,Catholic,Elementary,English,B67059,Toronto,M3M2K2
849243,416-393-5408,St Rene Goupil Catholic School,Catholic,Elementary,English,B67059,Toronto,M1V2G8
848875,416-393-5301,St Richard Catholic School,Catholic,Elementary,English,B67059,Toronto,M1H1H1
849138,416-393-5216,St Rita Catholic School,Catholic,Elementary,English,B67059,Toronto,M6P3Z9
849650,416-393-5297,St Robert Catholic School,Catholic,Elementary,English,B67059,NORTH YORK,M3H2K2
849812,416-393-5320,St Roch Catholic School,Catholic,Elementary,English,B67059,Toronto,M9L2E3
850047,416-393-5269,St Rose of Lima Catholic School,Catholic,Elementary,English,B67059,Toronto,M1H1A4
850209,416-393-5354,St Sebastian Catholic School,Catholic,Elementary,English,B67059,Toronto,M6H3P1
850381,416-393-5383,St Simon Catholic School,Catholic,Elementary,English,B67059,North York,M9M2K3
850829,416-393-5284,St Stephen Catholic School,Catholic,Elementary,English,B67059,Toronto,M9W2H8
851078,416-393-5373,St Sylvester Catholic School,Catholic,Elementary,English,B67059,Toronto,M1V1S4
852511,416-393-5248,St Theresa Shrine Catholic School,Catholic,Elementary,English,B67059,Toronto,M1M1M2
855243,416-393-5236,St Thomas Aquinas Catholic School,Catholic,Elementary,English,B67059,Toronto,M6E3G9
855650,416-393-5322,St Thomas More Catholic School,Catholic,Elementary,English,B67059,Toronto,M1G3M7
856541,416-393-5298,St Timothy Catholic School,Catholic,Elementary,English,B67059,Toronto,M2J1Y3
856932,416-393-5306,St Ursula Catholic School,Catholic,Elementary,English,B67059,Toronto,M1E1L8
857742,416-393-5338,St Victor Catholic School,Catholic,Elementary,English,B67059,Toronto,M1P4M2
858757,416-393-5227,St Vincent de Paul Catholic School,Catholic,Elementary,English,B67059,Toronto,M6R1M2
859036,416-393-5313,St Wilfrid Catholic School,Catholic,Elementary,English,B67059,Toronto,M3J2G8
859591,416-393-5371,Stella Maris Catholic School,Catholic,Elementary,English,B67059,Toronto,M6E1E6
784435,416-393-5398,Sts Cosmas and Damian Catholic School,Catholic,Elementary,English,B67059,Toronto,M6B3L3
868825,416-393-5414,The Divine Infant Catholic School,Catholic,Elementary,English,B67059,Scarborough,M1V3H7
803403,,The Holy Trinity Catholic School,Catholic,Elementary,English,B67059,Toronto,M8V4B7
864994,416-393-5276,Transfiguration of our Lord Catholic School,Catholic,Elementary,English,B67059,Toronto,M9R2J2
866423,416-393-5397,Venerable John Merlini Catholic School,Catholic,Elementary,English,B67059,Toronto,M9L1G9
890227,416-395-3140,A Y Jackson Secondary School,Public,Secondary,English,B66052,Toronto,M2H2G6
13943,416-393-1880,ALPHA Alternative Junior School,Public,Elementary,English,B66052,Toronto,M5V2M1
285662,416-393-0501,ALPHA II Alternative School,Public,Elementary,English,B66052,Toronto,M6H1M9
901908,416-393-0400,ALPHA II Alternative School,Public,Secondary,English,B66052,Toronto,M6H1M9
2151,416-393-1682,Adam Beck Junior Public School,Public,Elementary,English,B66052,Toronto,M4E3M8
344930,416-395-5251,Africentric Alternative School,Public,Elementary,English,B66052,Toronto,M3M2W9
890723,416-396-6675,Agincourt Collegiate Institute,Public,Secondary,English,B66052,Agincourt,M1S1R6
4499,416-396-6010,Agincourt Junior Public School,Public,Elementary,English,B66052,Toronto,M1S1N3
5479,416-396-6015,Agnes Macphail Public School,Public,Elementary,English,B66052,Scarborough,M1V1W5
890880,416-396-6684,Albert Campbell Collegiate Institute,Public,Secondary,English,B66052,Toronto,M1V1S6
6602,416-394-7520,Albion Heights Junior Middle School,Public,Elementary,English,B66052,Etobicoke,M9V3W9
9172,416-393-9140,Alexander Muir/Gladstone Ave Junior and Senior Public School,Public,Elementary,English,B66052,Toronto,M6J3L2
329177,416-396-6020,Alexander Stirling Public School,Public,Elementary,English,B66052,Scarborough,M1B3A9
11088,416-396-6025,Alexmuir Junior Public School,Public,Elementary,English,B66052,Scarborough,M1V1H6
13200,416-393-9115,Allenby Junior Public School,Public,Elementary,English,B66052,Toronto,M5N1M2
892475,416-396-6914,Alternative Scarborough Education 1,Public,Secondary,English,B66052,Scarborough,M1P3Z1
287801,,Alvin Curling Public School,Public,Elementary,English,B66052,Scarborough,M1B6K4
466255,416-395-2000,Amesbury Middle School,Public,Elementary,English,B66052,North York,M6L1L7
18929,416-395-2010,Ancaster Public School,Public,Elementary,English,B66052,North York,M3K1S6
19445,416-393-9040,Annette Street Junior and Senior Public School,Public,Elementary,English,B66052,Toronto,M6P1R3
19704,416-396-6030,Anson Park Public School,Public,Elementary,English,B66052,Scarborough,M1M1X5
19720,416-396-6035,Anson S Taylor Junior Public School,Public,Elementary,English,B66052,Scarborough,M1S4C5
20303,416-395-2020,Arbor Glen Public School,Public,Elementary,English,B66052,North York,M2H3H6
20745,416-397-2950,Armour Heights Public School,Public,Elementary,English,B66052,North York,M5M3A5
14036,416-395-3130,Avondale Alternative Elementary School,Public,Elementary,English,B66052,North York,M2N2V4
28614,416-395-3130,Avondale Public School,Public,Elementary,English,B66052,North York,M2N2V4
890120,416-395-3130,Avondale Secondary Alternative School,Public,Secondary,English,B66052,North York,M2N2B3
30104,416-394-2210,Bala Avenue Community School,Public,Elementary,English,B66052,York,M6M2E1
31011,416-393-1565,Balmy Beach Community School,Public,Elementary,English,B66052,Toronto,M4E1L6
31887,416-396-5800,Banting and Best Public School,Public,Elementary,English,B66052,Scarborough,M1V4E7
35173,416-395-2040,Baycrest Public School,Public,Elementary,English,B66052,North York,M6A1W4
37257,416-395-2050,Bayview Middle School,Public,Elementary,English,B66052,North York,M2K1W4
37710,416-393-1451,Beaches Alternative Junior School,Public,Elementary,English,B66052,Toronto,M4E2Z5
38032,416-394-7790,Beaumonde Heights Junior Middle School,Public,Elementary,English,B66052,Etobicoke,M9V1T1
39594,416-393-9424,Bedford Park Public School,Public,Elementary,English,B66052,Toronto,M4N1X2
41416,416-396-6040,Bellmere Junior Public School,Public,Elementary,English,B66052,Scarborough,M1H2E6
146998,416-396-6305,Ben Heppner Vocal Music Academy,Public,Elementary,English,B66052,Scarborough,M1G3B5
43494,416-396-6045,Bendale Junior Public School,Public,Elementary,English,B66052,Scarborough,M1H1M4
43753,416-396-2310,Bennington Heights Elementary School,Public,Elementary,English,B66052,East York,M4G1B1
45446,416-396-6050,Berner Trail Junior Public School,Public,Elementary,English,B66052,Toronto,M1B1B3
47260,416-396-2315,Bessborough Drive Elementary and Middle School,Public,Elementary,English,B66052,East York,M4G3K2
48046,416-395-3000,Beverley Heights Middle School,Public,Elementary,English,B66052,North York,M3M1S5
670413,416-397-2750,Beverley School,Public,Elementary,English,B66052,Toronto,M5T1L4
48020,416-396-6055,Beverly Glen Junior Public School,Public,Elementary,English,B66052,Scarborough,M1W1W4
49476,416-396-6065,Birch Cliff Heights Public School,Public,Elementary,English,B66052,Toronto,M1N2J1
49344,416-396-6060,Birch Cliff Public School,Public,Elementary,English,B66052,Scarborough,M1N1S2
895016,416-396-6704,Birchmount Park Collegiate Institute,Public,Secondary,English,B66052,Scarborough,M1N2G2
50288,416-395-2060,Blacksmith Public School,Public,Elementary,English,B66052,North York,M3N1V5
50679,416-393-9415,Blake Street Junior Public School,Public,Elementary,English,B66052,Toronto,M4J1A7
53244,416-396-6070,Blantyre Public School,Public,Elementary,English,B66052,Scarborough,M1N2S4
53376,416-395-2070,Blaydon Public School,Public,Elementary,English,B66052,North York,M3M2C9
54593,416-396-6075,Bliss Carman Senior Public School,Public,Elementary,English,B66052,Scarborough,M1M3N8
895407,416-393-1420,Bloor Collegiate Institute,Public,Secondary,English,B66052,Toronto,M6H1M9
54801,416-394-7020,Bloordale Middle School,Public,Elementary,English,B66052,Etobicoke,M9C2H3
54933,416-394-7140,Bloorlea Middle School,Public,Elementary,English,B66052,Etobicoke,M9B1M5
55328,416-393-9105,Blythwood Junior Public School,Public,Elementary,English,B66052,Toronto,M4N2Z5
56367,416-393-9450,Bowmore Road Junior and Senior Public School,Public,Elementary,English,B66052,Toronto,M4L3J2
197030,416-394-7900,Boys Leadership Academy,Public,Elementary,English,B66052,Etobicoke,M9W2H8
57100,416-394-7770,Braeburn Junior School,Public,Elementary,English,B66052,Etobicoke,M9W2N8
60658,416-395-2080,Brian Public School,Public,Elementary,English,B66052,North York,M2J3Y6
60917,416-394-6180,Briarcrest Junior School,Public,Elementary,English,B66052,Etobicoke,M9C4R3
61956,416-396-6080,Bridlewood Junior Public School,Public,Elementary,English,B66052,Scarborough,M1T1P7
63541,416-396-6085,Brimwood Boulevard Junior Public School,Public,Elementary,English,B66052,Scarborough,M1V1E5
63649,416-394-7030,Broadacres Junior Public School,Public,Elementary,English,B66052,Etobicoke,M9C3G6
63770,416-395-2090,Broadlands Public School,Public,Elementary,English,B66052,North York,M3A1J7
64424,416-393-9245,Brock Public School,Public,Elementary,English,B66052,Toronto,M6H3S4
66508,416-395-2110,Brookhaven Public School,Public,Elementary,English,B66052,North York,M6M4N8
66540,416-396-6090,Brookmill Boulevard Junior Public School,Public,Elementary,English,B66052,Scarborough,M1W2L5
356315,416-396-7940,Brookside Public School,Public,Elementary,English,B66052,Scarborough,M1X0A3
282227,416-395-2120,Brookview Middle School,Public,Elementary,English,B66052,North York,M3N2K7
67156,416-393-1560,Brown Junior Public School,Public,Elementary,English,B66052,Toronto,M4V2J1
67547,416-393-0670,Bruce Public School,Public,Elementary,English,B66052,Toronto,M4M2Y6
68713,416-396-6100,Buchanan Public School,Public,Elementary,English,B66052,Scarborough,M1R3V3
897485,416-394-7130,Burnhamthorpe Collegiate Institute,Public,Secondary,English,B66052,Etobicoke,M9B2C4
71749,416-396-6105,Burrows Hall Junior Public School,Public,Elementary,English,B66052,Scarborough,M1B1M5
72745,416-396-6110,C D Farquharson Junior Public School,Public,Elementary,English,B66052,Scarborough,M1S2B1
128058,416-394-2268,C R Marchant Middle School,Public,Elementary,English,B66052,York,M9N3A8
897744,416-395-3170,C W Jefferys Collegiate Institute,Public,Secondary,English,B66052,North York,M3J1T9
890529,416-393-9740,CALC Secondary School,Public,Secondary,English,B66052,Toronto,M4K1M8
75990,416-395-2130,Calico Public School,Public,Elementary,English,B66052,North York,M3L1V5
80020,416-395-2140,Cameron Public School,Public,Elementary,English,B66052,North York,M2N1E8
912651,416-395-5128,Caring and Safe Schools LC1,Public,Secondary,English,B66052,Etobicoke,M9W3Z7
909300,416-395-5128,Caring and Safe Schools LC2,Public,Secondary,English,B66052,Scarborough,M1R2L2
899704,416-395-5128,Caring and Safe Schools LC3,Public,Secondary,English,B66052,Scarborough,M1K4C9
952524,416-395-5128,Caring and Safe Schools LC4,Public,Secondary,English,B66052,Toronto,M6P4G4
425826,416-393-1600,Carleton Village Junior and Senior Public School,Public,Elementary,English,B66052,Toronto,M6N2Z4
88080,416-395-2150,Cassandra Public School,Public,Elementary,English,B66052,North York,M3A1S5
136551,,Castlebar Junior School,Public,Elementary,English,B66052,Etobicoke,M8Z4G6
89486,416-396-6120,Cedar Drive Junior Public School,Public,Elementary,English,B66052,Scarborough,M1J3G4
899178,416-396-4400,Cedarbrae Collegiate Institute,Public,Secondary,English,B66052,Scarborough,M1H2A2
89770,416-396-6115,Cedarbrook Public School,Public,Elementary,English,B66052,Scarborough,M1J2V6
90034,416-394-2244,Cedarvale Community School,Public,Elementary,English,B66052,York,M6C1W4
90298,416-396-6125,Centennial Road Junior Public School,Public,Elementary,English,B66052,Scarborough,M1C2A2
952842,416-394-7090,Central Etobicoke High School,Public,Secondary,English,B66052,Toronto,M9R3H1
900087,416-393-0060,Central Technical School,Public,Secondary,English,B66052,Toronto,M5S2R5
899437,416-393-0030,Central Toronto Academy,Public,Secondary,English,B66052,Toronto,M6G3L6
100048,416-395-2160,Chalkfarm Public School,Public,Elementary,English,B66052,North York,M3L1L4
101605,416-394-2250,Charles E Webster Public School,Public,Elementary,English,B66052,York,M6M3X7
101737,416-393-1830,Charles G Fraser Junior Public School,Public,Elementary,English,B66052,Toronto,M6J2K6
101796,416-396-6130,Charles Gordon Senior Public School,Public,Elementary,English,B66052,Scarborough,M1K5A7
151262,416-395-2170,Charles H Best Junior and Middle School,Public,Elementary,English,B66052,North York,M3H5K8
102440,416-396-6135,Charlottetown Junior Public School,Public,Elementary,English,B66052,Scarborough,M1C2C7
102580,416-396-6140,Chartland Junior Public School,Public,Elementary,English,B66052,Scarborough,M1S2R7
105694,416-395-2190,Cherokee Public School,Public,Elementary,English,B66052,North York,M2H2W7
106151,416-396-2325,Chester Elementary School,Public,Elementary,English,B66052,East York,M4K2E4
106178,416-396-6145,Chester Le Junior Public School,Public,Elementary,English,B66052,Scarborough,M1W2K7
493104,416-396-6150,Chief Dan George Public School,Public,Elementary,English,B66052,Scarborough,M1B2K5
106410,416-396-6155,Chine Drive Public School,Public,Elementary,English,B66052,Scarborough,M1M2K8
107190,416-393-1250,Church Street Junior Public School,Public,Elementary,English,B66052,Toronto,M4Y1B7
107581,416-396-6160,Churchill Heights Public School,Public,Elementary,English,B66052,Scarborough,M1G2S4
107328,416-395-2200,Churchill Public School,Public,Elementary,English,B66052,North York,M2N1Z5
901474,416-393-1470,City School,Public,Secondary,English,B66052,Toronto,M5V3G3
107808,416-393-8708,City View Alternative Senior School,Public,Elementary,English,B66052,Toronto,M6K1S9
107948,416-394-7500,Claireville Junior School,Public,Elementary,English,B66052,Etobicoke,M9V3J4
107972,416-396-6165,Clairlea Public School,Public,Elementary,English,B66052,Scarborough,M1L2X1
84352,416-395-3180,Claude Watson School for the Arts,Public,Elementary,English,B66052,North York,M2N0A8
111740,416-396-6170,Cliffside Public School,Public,Elementary,English,B66052,Scarborough,M1N1M1
111775,416-395-2230,Cliffwood Public School,Public,Elementary,English,B66052,North York,M2H2E4
113174,416-393-9155,Clinton Street Junior Public School,Public,Elementary,English,B66052,Toronto,M6G2V7
902640,416-393-1455,Contact Alternative School School,Public,Secondary,English,B66052,Toronto,M5T1V1
123056,416-394-2258,Cordella Junior Public School,Public,Elementary,English,B66052,York,M6N2K1
123315,416-396-6175,Cornell Junior Public School,Public,Elementary,English,B66052,Scarborough,M1G1G8
125008,416-396-6180,Corvette Junior Public School,Public,Elementary,English,B66052,Scarborough,M1K3G2
125130,416-396-2335,Cosburn Middle School,Public,Elementary,English,B66052,East York,M4J2P1
125393,416-393-1895,Cottingham Junior Public School,Public,Elementary,English,B66052,Toronto,M4V1E3
125520,416-396-6185,Courcelette Public School,Public,Elementary,English,B66052,Scarborough,M1N2T6
127680,416-396-2340,Crescent Town Elementary School,Public,Elementary,English,B66052,East York,M4C5M9
127736,416-395-2240,Cresthaven Public School,Public,Elementary,English,B66052,North York,M2H1M1
127884,416-395-2250,Crestview Public School,Public,Elementary,English,B66052,Toronto,M2J2W3
411264,416-395-2260,Cummer Valley Middle School,Public,Elementary,English,B66052,North York,M2M3K1
413470,416-396-2400,D A Morrison Middle School,Public,Elementary,English,B66052,East York,M4C4L2
133060,416-395-2270,Dallington Public School,Public,Elementary,English,B66052,North York,M2J2G3
903469,416-393-0620,Danforth Collegiate Institute and Technical School,Public,Secondary,English,B66052,Toronto,M4J4B7
133582,416-396-6190,Danforth Gardens Public School,Public,Elementary,English,B66052,Scarborough,M1L4H4
134627,416-394-7690,David Hornell Junior School,Public,Elementary,English,B66052,Etobicoke,M8V1M6
134848,416-396-5810,David Lewis Public School,Public,Elementary,English,B66052,Scarborough,M1W3G1
903590,416-396-5525,David and Mary Thomson Collegiate Institute,Public,Secondary,English,B66052,Scarborough,M1P2S7
135011,416-393-0570,Davisville Junior Public School,Public,Elementary,English,B66052,Toronto,M4S1J6
135534,416-395-2280,Daystrom Public School,Public,Elementary,English,B66052,North York,M9M2A8
135798,416-393-1550,Deer Park Junior and Senior Public School,Public,Elementary,English,B66052,Toronto,M4T2B4
892483,,Delphi Secondary Alternative School,Public,Secondary,English,B66052,Scarborough,M1S2R7
138975,416-393-9730,Delta Senior Alternative School,Public,Elementary,English,B66052,Toronto,M6G3G9
137030,416-395-2300,Denlow Public School,Public,Elementary,English,B66052,Toronto,M3B1P7
137090,416-394-2311,Dennis Avenue Community School,Public,Elementary,English,B66052,York,M6N2T7
139041,416-395-2310,Derrydown Public School,Public,Elementary,English,B66052,North York,M3J1R7
139955,416-393-9120,Dewson Street Junior Public School,Public,Elementary,English,B66052,Toronto,M6H2N9
448052,416-396-2350,Diefenbaker Elementary School,Public,Elementary,English,B66052,East York,M4J2R2
140996,416-394-7940,Dixon Grove Junior Middle School,Public,Elementary,English,B66052,Etobicoke,M9R1H1
904112,416-395-3190,Don Mills Collegiate Institute,Public,Secondary,English,B66052,North York,M3C1X6
141380,416-395-2320,Don Mills Middle School,Public,Elementary,English,B66052,North York,M3C1X6
141410,416-395-3010,Don Valley Middle School,Public,Elementary,English,B66052,Toronto,M2J3C3
141640,416-395-2330,Donview Middle School,Public,Elementary,English,B66052,North York,M3A2S3
141771,416-396-6201,Donwood Park Public School,Public,Elementary,English,B66052,Scarborough,M1P3K5
142816,416-396-6205,Dorset Park Public School,Public,Elementary,English,B66052,Scarborough,M1P1V6
145548,416-393-9220,Dovercourt Public School,Public,Elementary,English,B66052,Toronto,M6H3G4
146978,416-395-2340,Downsview Public School,Public,Elementary,English,B66052,North York,M3M2G7
904635,416-395-3200,Downsview Secondary School,Public,Secondary,English,B66052,North York,M3K1W3
14001,416-393-1882,Downtown Alternative School,Public,Elementary,English,B66052,Toronto,M5E1R8
491997,416-393-1340,Downtown Vocal Music Academy of Toronto,Public,Elementary,English,B66052,Toronto,M5T1E4
147605,416-396-6195,Dr Marion Hilliard Senior Public School,Public,Elementary,English,B66052,Scarborough,M1B2P3
937592,416-396-8200,Dr Norman Bethune Collegiate Institute,Public,Secondary,English,B66052,Toronto,M1W3G1
922706,416-395-3260,Drewry Secondary School,Public,Secondary,English,B66052,North York,M2M1C8
149055,416-395-2350,Driftwood Public School,Public,Elementary,English,B66052,North York,M3N2N6
612634,416-395-2360,Dublin Heights Elementary and Middle School,Public,Elementary,English,B66052,North York,M3H2K2
151653,416-393-9455,Duke of Connaught Junior and Senior Public School,Public,Elementary,English,B66052,Toronto,M4L2W6
153214,416-393-9565,Dundas Junior Public School,Public,Elementary,English,B66052,Toronto,M4M1R4
153478,416-395-2370,Dunlace Public School,Public,Elementary,English,B66052,North York,M2L2S1
157635,416-393-9070,Earl Beatty Junior and Senior Public School,Public,Elementary,English,B66052,Toronto,M4C3J6
157899,416-393-9545,Earl Grey Senior Public School,Public,Elementary,English,B66052,Toronto,M4J1G8
158020,416-393-1640,Earl Haig Public School,Public,Elementary,English,B66052,Toronto,M4C1E2
906450,416-395-3210,Earl Haig Secondary School,Public,Secondary,English,B66052,North York,M2N3R7
156132,416-393-8442,East Alternative School of Toronto,Public,Elementary,English,B66052,Toronto,M4J1A7
906875,416-396-2925,East York Alternative Secondary School,Public,Secondary,English,B66052,East York,M4C2V2
906840,416-396-2355,East York Collegiate Institute,Public,Secondary,English,B66052,East York,M4C2V2
907103,416-393-9630,Eastdale Collegiate Institute,Public,Secondary,English,B66052,Toronto,M4M1Y4
164399,416-396-6210,Eastview Public School,Public,Elementary,English,B66052,Scarborough,M1E2E5
164780,416-394-7040,Eatonville Junior School,Public,Elementary,English,B66052,Etobicoke,M9C2P7
165824,416-396-6215,Edgewood Public School,Public,Elementary,English,B66052,Scarborough,M1P3S4
167517,416-393-9315,Eglinton Junior Public School,Public,Elementary,English,B66052,Toronto,M4P1L1
171026,416-395-3020,Elia Middle School,Public,Elementary,English,B66052,North York,M3J1T7
171280,416-396-6220,Elizabeth Simcoe Junior Public School,Public,Elementary,English,B66052,Scarborough,M1E1A3
173363,416-395-9500,Elkhorn Public School,Public,Elementary,English,B66052,North York,M2K1J3
173495,416-396-6225,Ellesmere-Statton Public School,Public,Elementary,English,B66052,Toronto,M1P2W1
176796,416-394-7560,Elmbank Junior Middle Academy,Public,Elementary,English,B66052,Etobicoke,M9V3R4
177261,416-394-7910,Elmlea Junior School,Public,Elementary,English,B66052,Etobicoke,M9W1V4
908665,416-395-3220,Emery Collegiate Institute,Public,Secondary,English,B66052,North York,M9M2V9
954167,416-395-3225,Emery EdVance Secondary School,Public,Secondary,English,B66052,Toronto,M9M2V9
329134,416-396-6230,Emily Carr Public School,Public,Elementary,English,B66052,Scarborough,M1B2V2
126195,416-393-8274,Equinox Holistic Alternative School,Public,Elementary,English,B66052,Toronto,M4L2Y1
185680,416-395-2380,Ernest Public School,Public,Elementary,English,B66052,North York,M2J4A4
186759,416-393-0717,Essex Junior and Senior Public School,Public,Elementary,English,B66052,Toronto,M6G1T3
909572,416-394-7840,Etobicoke Collegiate Institute,Public,Secondary,English,B66052,Etobicoke,M9A3N5
909602,416-394-6910,Etobicoke School of the Arts,Public,Secondary,English,B66052,Toronto,M8Y2T1
924246,,Etobicoke Year Round Alternative Centre,Public,Secondary,English,B66052,Toronto,M9B3W7
190780,416-394-2336,F H Miller Junior Public School,Public,Elementary,English,B66052,York,M6E4T5
361348,416-394-2333,Fairbank Memorial Community School,Public,Elementary,English,B66052,York,M6E4M2
190918,416-394-2323,Fairbank Public School,Public,Elementary,English,B66052,York,M6E3S5
191485,416-396-6235,Fairglen Junior Public School,Public,Elementary,English,B66052,Scarborough,M1W1H8
191957,416-396-6240,Fairmount Public School,Public,Elementary,English,B66052,Scarborough,M1M1C7
193518,416-395-2390,Faywood Arts-Based Curriculum School,Public,Elementary,English,B66052,North York,M3H2X5
195073,416-395-2400,Fenside Public School,Public,Elementary,English,B66052,North York,M3A2V9
195464,416-393-9130,Fern Avenue Junior and Senior Public School,Public,Elementary,English,B66052,Toronto,M6R1K3
196371,416-395-2410,Finch Public School,Public,Elementary,English,B66052,Toronto,M2N4S3
196550,416-395-2420,Firgrove Public School,Public,Elementary,English,B66052,North York,M3N1K8
197319,416-395-3030,Fisherville Senior Public School,Public,Elementary,English,B66052,North York,M2R2N1
198781,416-396-6862,Fleming Public School,Public,Elementary,English,B66052,Scarborough,M1B5B5
198846,416-395-2430,Flemington Public School,Public,Elementary,English,B66052,North York,M6A2N4
910481,416-393-1860,Forest Hill Collegiate Institute,Public,Secondary,English,B66052,Toronto,M5N1B9
286850,416-393-9335,Forest Hill Junior and Senior Public School,Public,Elementary,English,B66052,Toronto,M5P2T6
201510,416-395-2440,Forest Manor Public School,Public,Elementary,English,B66052,North York,M2J1M4
911070,416-394-3158,Frank Oke Secondary School,Public,Secondary,English,B66052,Toronto,M6N2H8
203262,416-393-9720,Frankland Community School Junior,Public,Elementary,English,B66052,Toronto,M4K3E1
511195,416-396-3050,Fraser Mustard Early Learning Academy,Public,Elementary,English,B66052,Toronto,M4H0A2
207942,416-396-6245,Galloway Road Public School,Public,Elementary,English,B66052,Scarborough,M1E1X2
20486,416-393-9165,Garden Avenue Junior Public School,Public,Elementary,English,B66052,Toronto,M6R1M9
210714,416-397-2970,Gateway Public School,Public,Elementary,English,B66052,North York,M3C1B4
211060,416-396-6250,General Brock Public School,Public,Elementary,English,B66052,Scarborough,M1L1Y5
211320,416-396-6255,General Crerar Public School,Public,Elementary,English,B66052,Scarborough,M1P1C8
211451,416-393-1414,General Mercer Junior Public School,Public,Elementary,English,B66052,Toronto,M6N1P8
211842,416-395-5000,George Anderson Public School,Public,Elementary,English,B66052,North York,M6M2Y8
211974,416-396-6260,George B Little Public School,Public,Elementary,English,B66052,Scarborough,M1G3G9
912174,416-394-3180,George Harvey Collegiate Institute,Public,Secondary,English,B66052,Toronto,M6M3W5
212750,416-396-6265,George P Mackie Junior Public School,Public,Elementary,English,B66052,Scarborough,M1M3B1
212881,416-396-6270,George Peck Public School,Public,Elementary,English,B66052,Scarborough,M1R1Y1
213144,416-394-7830,George R Gauld Junior School,Public,Elementary,English,B66052,Etobicoke,M8Y1B7
912301,416-395-3240,George S Henry Academy,Public,Secondary,English,B66052,North York,M3A3A6
213403,416-394-2340,George Syme Community School,Public,Elementary,English,B66052,York,M6N1T6
213535,416-396-2375,George Webster Elementary School,Public,Elementary,English,B66052,East York,M4B1C5
